ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z
201,0,0,M,1,9.069444444,8,30,3,9.375,Experimental,9,3.75,0,1,-0.026824117,-0.065989964,0.51057571,2.3998325,0.50780118,0.48020923,-0.67653406,0.95833331,0.79761904,9.069444444,-0.92577891,-1.342715594,-2.477546295,-6.758777471,0.542689963,1.046975943,-0.738380924,-1.762008313,-1.286003936,0.886908255,-0.6787622,0.24250953,-1.404711892,-0.709579735,1.231494784,0.360386969,-1.12550097,-2.248936319,-0.770139556
201,1,1,M,1,9.566666667,8,30,3,9.375,Experimental,9.06,3.75,0,1,-0.026824117,0.4233323,0.64989424,-0.008051056,0.070428699,-0.48081911,-0.56533378,0.91666669,0.95833331,9.566666667,-2.961349658,-1.293238781,-0.862026713,-1.24110777,-3.807212014,1.046975943,-0.259320472,0.186859572,-1.281072941,0.886908255,-0.6787622,-1.842013068,1.002753439,-0.716918822,1.229712725,0.360386969,-0.319349982,-0.460522415,0.25369303
201,2,1,M,1,10.17777778,8,30,3,9.375,Experimental,10.02,3.75,1,1,-0.026824117,0.000619747,0.77617145,1.2043656,0.70363051,-0.48081911,-0.78486562,0.81547618,0.64285713,10.17777778,-1.233163578,-0.491293245,-1.343830394,-0.19937918,-3.928365846,1.046975943,0.379426796,0.705757157,1.764037402,-1.654988026,0.170526464,-1.689664664,1.311244687,-0.710286942,-1.197236176,-2.640868448,-1.024732096,-0.931157653,0.25369303
202,0,0,F,2,11.23611111,8,27,10,37.03703704,Control,11.2,3.75,1,2,-1.09114196,-0.43897238,-1.3011233,-0.56242478,-0.81456506,0.55110812,-0.56533378,0.88095242,0.4642857,11.23611111,-0.587138306,-1.249041768,-2.725562626,-6.709662956,0.786454023,1.046975943,-1.057754559,0.069156793,-0.465655907,0.039609495,-0.6787622,0.144244943,-0.017146046,0.03113546,0.361731637,-1.140240739,-0.520887729,0.292493966,1.277525616
202,1,1,F,2,NA,8,27,10,37.03703704,Control,NA,3.75,0,2,-1.09114196,-0.22900884,-0.91763669,-1.6293871,0.24150276,-0.22138715,-0.93650651,0.95833331,0.91666669,8.422222222,-1.724752125,-0.499128912,-2.163343715,-1.242144249,-1.030747267,1.046975943,-1.377128193,-2.584768521,-1.280629016,0.039609495,0.170526464,-0.795796694,-1.549988001,-0.558277641,1.1974817,0.360386969,0.789107627,1.798526727,1.277525616
202,2,1,F,2,NA,8,27,10,37.03703704,Control,NA,3.75,0,2,-1.09114196,0.050275877,-1.162601,0.047259018,0.034590207,-0.6566174,-0.56533378,0.75,0.75,8.725,-1.987508985,-0.245072768,-0.529135962,-0.252655979,-3.257696097,1.046975943,-0.259320472,0.498744947,-0.472461844,-0.807689266,0.170526464,-0.140241342,0.427020113,-0.527518424,0.535441316,-1.140240739,0.789107627,-0.460522415,1.277525616
204,0,1,F,1,11.15277778,8,32,8,24.24242424,Experimental,11.01,3.25,1,1,-5.539820276,-0.74508774,-0.50750595,-0.3806912,-0.93686801,-0.22138715,-0.78486562,0.65476191,0.75,11.15277778,-1.194997648,0.221716,-1.246486168,0.545004597,-3.119899921,0.229047612,1.497234517,0.94311291,-0.621829142,0.886908255,-0.6787622,0.303638577,0.548122792,-0.192163291,0.551359641,0.360386969,-0.420118855,-0.460522415,0.25369303
204,1,1,F,1,11.47777778,8,32,8,24.24242424,Experimental,11.05,3.25,1,1,-5.539820276,0.008191662,-0.74057066,-0.70142299,0.4008449,-0.22138715,-0.56533378,0.65476191,0.95833331,11.47777778,-1.132817239,0.221716,-2.102258005,0.086825334,-2.628093643,0.229047612,-0.41900729,-0.156946091,-1.020588248,0.886908255,-1.528050864,-0.209301418,-0.021102983,0.853321013,0.552447858,-1.140240739,-0.420118855,-0.460522415,0.25369303
204,2,1,F,1,11.96388889,8,32,8,24.24242424,Experimental,11.11,3.25,1,1,-5.539820276,0.031458668,-0.53012753,0.76200628,-0.78014094,-0.32322037,-0.40465653,0.95833331,0.79761904,11.96388889,-1.139904573,-0.403367672,-1.997733803,-0.306375424,-2.572887182,0.229047612,1.497234517,0.966109861,-0.58386196,0.886908255,0.170526464,0.666811276,0.394252246,-0.200481152,0.523554851,1.861014678,0.386032133,-0.460522415,1.277525616
208,0,1,M,1,7.844444444,8,34,2,5.882352941,Experimental,7.1,2.5,1,1,-5.579989959,1.0158801,0.39432961,1.0873121,0.097152263,-0.32322037,-0.40465653,0.58333331,0.76190472,7.844444444,-1.444128033,-0.245072768,0.794892018,-0.156762392,-3.119899921,-0.997844884,-0.898067741,0.944656895,-1.28261426,0.886908255,-0.6787622,-0.204338546,0.788038332,-0.718816596,1.231494784,0.360386969,0.184494386,-0.931157653,-0.770139556
208,1,1,M,1,8.15,8,34,2,5.882352941,Experimental,8.01,2.5,1,1,-5.579989959,0.033517953,0.47426775,0.73133779,-0.49393806,-0.22138715,-0.40465653,0.92261904,0.95833331,8.15,-1.504408453,-0.76000444,-1.74375025,0.235093137,-3.257696097,-0.997844884,-1.377128193,-1.688169285,-1.286003936,-1.654988026,-0.6787622,-0.999668351,-0.757093232,-0.684639829,1.224834954,-2.640868448,0.083725512,-0.931157653,-0.770139556
208,2,1,M,1,8.644444444,8,34,2,5.882352941,Experimental,8.07,2.5,1,1,-5.579989959,-0.83262789,0.56981242,-0.44405532,0.25577337,-0.6566174,-0.93650651,0.91666669,0.33333334,8.644444444,-1.728741569,0.221716,-0.959911367,0.0937205,-3.257696097,-0.997844884,1.497234517,1.026622624,-1.286003936,-1.654988026,1.869103792,0.846451014,0.354136218,-0.709579735,1.231494784,0.360386969,-1.12550097,-0.931157653,-0.770139556
209,0,1,M,2,8.641666667,8,33,6,18.18181818,Control,8.07,2.25,1,2,-2.363915723,-0.43171388,-0.82041299,0.72990292,-0.78014094,-0.86118209,-0.40465653,0.88095242,0.39285713,8.641666667,-1.960219424,-0.596400255,-1.006718101,-0.723257944,-3.807212014,-1.40680905,1.3375477,0.916494654,1.425863064,0.886908255,0.170526464,0.395689899,0.485353733,1.852302986,-1.676826416,1.861014678,0.184494386,-3.190206794,-0.770139556
209,1,1,M,2,8.961111111,8,33,6,18.18181818,Control,8.11,2.25,1,2,-2.363915723,0.27907661,-0.73310995,0.12816387,-0.867342,-0.22138715,-0.40465653,0.54761904,0.58333331,8.961111111,-1.558265663,-0.491293245,-0.958468607,-0.336109274,-1.030747267,-1.40680905,0.698800431,1.071535219,1.493960271,0.886908255,-0.6787622,0.836907202,0.389099468,0.333739648,-1.305989258,0.360386969,-0.420118855,-0.931157653,-0.770139556
209,2,1,M,2,NA,8,33,6,18.18181818,Control,9.05,2.25,1,2,-2.363915723,0.37009725,-0.58810848,0.037184972,-1.1017029,-0.6566174,-0.78486562,0.80952382,0.59523809,10.92222222,-1.113922815,0.221716,-1.207055548,-0.402183433,-3.257696097,-1.40680905,1.497234517,0.667871982,1.047060918,0.886908255,-2.377339528,0.223039865,0.384388858,1.280763231,-1.208134093,-2.640868448,-0.520887729,-3.190206794,-0.770139556
212,0,1,M,1,7.788888889,1,1,1,100,Experimental,7.09,3.5,1,1,-6.464053606,0.74487579,-0.25985155,0.18172646,0.15022206,-0.32322037,-0.93650651,0.65476191,0.34523809,7.788888889,-1.871530602,0.221716,-0.812644302,1.078495696,-1.030747267,0.638011778,1.497234517,1.024307186,-1.277325372,-1.654988026,1.019815128,0.835909001,0.357395579,-0.705585452,1.223416202,-1.140240739,-0.017043361,-0.460522415,-0.770139556
212,1,1,M,1,NA,1,1,1,100,Experimental,NA,3.5,0,1,-6.687573151,0.028900752,0.22678071,0.59539074,0.48477104,-0.86118209,-1.346681,0.54761899,0.77380955,10.6,-0.85079175,0.221716,-0.303365935,-0.524087956,-3.119899921,0.638011778,1.497234517,0.431137944,0.407775259,0.886908255,-1.528050864,0.549315998,0.06331167,1.705896304,-0.820223031,-1.140240739,1.292951994,-0.931157653,1.277525616
212,2,1,M,1,NA,1,1,1,100,Experimental,NA,3.5,1,1,-10.06874666,0.32210073,-0.19143161,0.055469371,0.24013627,-0.6566174,-1.346681,0.5,0.91666669,11.91666667,-0.785920053,-0.425547808,1.893393603,0.086825334,-1.506533204,0.638011778,0.539113614,0.879104628,-0.829610983,0.039609495,-1.528050864,0.383171556,0.470348178,-1.85598406,1.1974817,-2.640868448,1.796796362,-2.531317461,1.277525616
213,0,1,M,1,11.875,8,25,3,10.34482759,Experimental,11.1,3.75,0,1,-0.64807277,-0.71287435,-0.99554831,2.080364,0.24150276,-0.6566174,-0.78486562,0.66666669,0.80952382,11.875,-1.101302001,-0.425547808,-1.649031633,-0.427090692,-3.928365846,1.046975943,1.177860883,0.265896264,0.181183172,0.886908255,-1.528050864,-1.565306894,0.930578689,0.699832759,-0.3488088,-1.140240739,1.192183121,-3.190206794,1.277525616
213,1,1,M,1,12.2,8,25,3,10.34482759,Experimental,12.02,3.75,1,1,-0.64807277,-0.38072488,-0.58331692,0.5824967,0.5021323,-0.86118209,-0.93650651,0.92261904,0.92261904,12.2,-1.680865152,-0.425547808,0.148952547,-0.380922119,-3.257696097,1.046975943,-0.41900729,-0.1148063,-0.905879859,0.039609495,-0.6787622,-0.907197542,0.344316502,0.578150722,0.551359641,-1.140240739,1.897565235,-2.531317461,1.277525616
213,2,1,M,1,12.7,8,25,3,10.34482759,Experimental,12.08,3.75,1,1,-0.64807277,-0.41297191,0.011238392,1.0850835,0.29651713,-0.48081911,-0.40465653,0.91666669,0.91666669,12.7,-1.526317139,-0.245072768,0.020932565,0.160208855,-3.807212014,1.046975943,1.177860883,0.256233312,1.351486739,-0.807689266,0.170526464,-0.252376431,0.306331822,1.705896304,-1.574809563,-1.140240739,1.897565235,-2.531317461,1.277525616
214,0,1,M,2,10.71388889,4,8,3,33.33333333,Control,10.08,3.75,0,2,-14.04629431,-0.73403847,-0.23335302,-0.78585035,0.52575868,0.52465284,-0.56533378,0.95833331,0.73809528,10.71388889,-1.754586192,0.187707463,-1.007528996,-0.069013131,-3.119899921,1.046975943,1.3375477,0.611520148,2.368687624,-1.654988026,1.869103792,-0.216109538,0.549540439,1.770555441,-2.403766094,0.360386969,-1.024732096,-0.931157653,0.25369303
214,1,1,M,2,11.025,4,8,3,33.33333333,Control,11,3.75,0,2,-14.04629431,-0.22540338,0.6405108,0.89058894,0.40196082,-0.6566174,-1.346681,0.95833331,0.95833331,11.025,-2.593389536,-0.722220428,1.351796321,-1.182118564,-3.119899921,1.046975943,0.379426796,0.492332611,1.764751099,-1.654988026,0.170526464,-0.196703395,0.448453521,1.527867521,-1.925738336,-2.640868448,-0.420118855,0.763129204,-1.793972142
214,2,1,M,2,11.54166667,4,8,3,33.33333333,Control,11.06,3.75,0,2,-14.04629431,-0.48649883,-0.35581082,0.24924923,0.19504836,-0.86118209,-0.93650651,0.66666669,0.95833331,11.54166667,-1.032472486,-0.245072768,0.140757438,0.689389543,-1.030747267,1.046975943,1.497234517,0.719582833,1.825766238,-1.654988026,1.019815128,0.697565413,0.199208394,1.61429625,-1.925738336,-1.140240739,-1.12550097,-2.437190414,1.277525616
217,0,1,M,1,8.686111111,4,4,8,160,Experimental,8.08,3.5,1,1,-6.498787527,0.56218237,-0.49410754,-0.25347769,-0.70460188,-0.32322037,-0.78486562,0.85119045,0.76190472,8.686111111,-3.613601875,-1.461434963,-1.297930251,-0.396420252,-3.257696097,0.638011778,0.698800431,0.622734653,-0.060278358,-1.654988026,0.170526464,-0.182005699,0.541724174,0.134682254,0.008643432,-2.640868448,0.8898765,-3.190206794,1.277525616
217,1,1,M,1,9.033333333,4,4,8,160,Experimental,9,3.5,0,1,-6.498787527,0.41961744,-0.59255266,-0.33108866,-0.007291675,-0.22138715,-0.56533378,0.88095242,0.80952382,9.033333333,-2.722861306,-0.569444875,-1.29164159,-1.347661953,-3.807212014,0.638011778,-0.578694107,0.235682444,-0.739410326,-1.654988026,1.019815128,-1.504607328,0.886440652,0.385490095,0.445549594,-1.140240739,0.8898765,-0.931157653,-0.770139556
217,2,1,M,1,9.588888889,4,4,8,160,Experimental,NA,3.5,1,1,-6.498787527,0.24593523,1.0642022,0.85057032,0.063058861,-1.3059661,-0.40465653,0.65476191,0.66666669,9.588888889,-1.070487125,-0.425547808,0.40661577,0.145642854,-1.030747267,0.638011778,1.3375477,1.02394815,2.371291692,-1.654988026,1.019815128,0.852368413,0.353438343,1.770338825,-2.412764212,-1.140240739,-0.117812235,-0.460522415,-0.770139556
221,0,1,F,1,9.008333333,7,7,4,44.44444444,Experimental,9,3.5,0,1,-15.12445142,-0.45077571,-0.56319594,-0.15049525,-0.49769935,-0.48081911,-0.78486562,0.92261904,0.91666669,9.008333333,-1.52784058,0.221716,0.085519763,-0.918333233,-3.257696097,0.638011778,0.219739979,0.636256182,0.214233031,0.039609495,1.019815128,-1.554172264,1.196642629,0.617469632,-0.351058394,1.861014678,1.696027488,-2.531317461,0.25369303
221,1,1,F,1,9.338888889,7,7,4,44.44444444,Experimental,9.04,3.5,1,1,-15.12445142,-0.19833584,-0.11041279,-1.3599622,0.029370934,-0.32322037,-1.346681,0.91666669,0.95833331,9.338888889,-1.996434183,0.187707463,-0.393416143,0.020502573,-1.030747267,0.638011778,-1.057754559,-1.762008313,-1.074823893,0.039609495,-0.6787622,-0.659555508,-0.971144671,1.03494477,0.5694544,-1.140240739,2.099102982,-1.684174033,1.277525616
221,2,1,F,1,9.827777778,7,7,4,44.44444444,Experimental,9.09,3.5,1,1,-15.12445142,-0.41254988,-0.080857396,1.2472374,0.084474027,-0.6566174,-0.93650651,0.65476191,0.95833331,9.827777778,-1.100906322,-0.491293245,-0.746512577,-0.425133376,-3.928365846,0.638011778,0.219739979,0.664632777,-0.358065946,0.886908255,-1.528050864,-0.804017223,0.864804227,0.137145453,0.245070358,-1.140240739,0.688338753,-0.460522415,1.277525616
222,0,1,M,1,7.513888889,5,22,16,72.72727273,Experimental,7.06,2.75,1,1,-5.118284974,0.29641628,0.4522762,2.0696993,1.0604918,-0.6566174,-0.78486562,0.80952382,0.75,7.513888889,-1.885613286,-0.245072768,-0.461202513,-1.070420745,-3.119899921,-0.588880719,-0.738380924,-0.716480692,0.254461843,-1.654988026,1.019815128,-0.830556384,-0.134421004,-0.097087118,-0.174270742,-1.140240739,0.184494386,-3.190206794,-0.770139556
222,1,1,M,1,NA,5,22,16,72.72727273,Experimental,NA,2.75,0,1,-5.118284974,0.037585944,0.48918268,1.2646967,-0.49393806,-0.86118209,-0.93650651,0.95833331,0.95833331,11.28333333,-1.330292631,-0.245072768,-1.066627864,-0.163472336,-1.030747267,-0.588880719,-0.259320472,-0.328884233,-0.708801084,0.886908255,-0.6787622,-1.467156839,0.444161605,1.025296658,0.266980903,0.360386969,-0.621656602,-0.931157653,2.301358203
222,2,1,M,1,NA,5,22,16,72.72727273,Experimental,NA,2.75,1,1,-5.118284974,0.49368951,0.018474851,-1.2073003,0.54878408,-0.32322037,-0.78486562,0.91666669,0.95833331,11.79444444,-1.274549621,0.221716,-0.856649002,0.302717879,-3.257696097,-0.588880719,-0.738380924,-0.77962013,0.642971002,0.886908255,-2.377339528,-0.78411489,-0.1944545,0.642163146,-0.684170695,-2.640868448,0.58756988,-3.190206794,1.277525616
223,0,1,M,1,8.644444444,1,1,1,100,Experimental,8.07,3.5,1,1,-10.08051894,0.73633546,-1.0246272,1.9576142,1.0935236,-0.48081911,-1.346681,0.65476191,0.27380949,8.644444444,-1.130161019,-0.245072768,-0.976715804,-1.092485037,-2.628093643,0.638011778,1.3375477,0.09981789,1.43747023,-0.807689266,0.170526464,-0.0139381,0.079671,1.455649319,-1.570150584,-1.140240739,-0.722425476,-0.460522415,-0.770139556
223,1,1,M,1,9.1,1,1,1,100,Experimental,9.01,3.5,1,1,0.361893879,0.41105437,0.48918268,1.1279635,-0.5729717,-0.6566174,-1.346681,0.54761904,0.54761904,9.1,-1.20184855,-0.300633553,-0.923451036,-0.419905827,-3.807212014,0.638011778,0.858487248,0.78156699,2.168854323,-0.807689266,0.170526464,-0.930888727,1.01009991,1.835492163,-2.263603722,-1.140240739,-0.420118855,-0.931157653,0.25369303
223,2,1,M,1,9.463888889,1,1,1,100,Experimental,9.05,3.5,1,1,-8.089684289,0.041962057,1.0283208,0.22741719,-0.15806302,-0.48081911,-0.78486562,0.92261904,0.85119045,9.463888889,-1.03211986,-0.491293245,-0.742477675,-0.548087047,-0.657500619,0.638011778,1.497234517,0.543322711,0.743166582,0.039609495,-2.377339528,0.373205079,0.222565292,0.871062552,-0.84639189,-2.640868448,1.192183121,0.010112823,1.277525616
226,0,1,M,1,9.583333333,8,20,7,35,Experimental,9.07,3.5,1,1,-4.492030663,-0.41148937,-1.0246272,0.20085622,-0.49393806,-0.22138715,-0.40465653,0.91666669,0.95833331,9.583333333,-0.927284083,-0.569444875,-2.355425615,-0.796533123,-0.75659614,0.638011778,0.060053162,0.401083208,0.363568734,1.734207016,-4.075916857,-0.550195346,0.552433603,0.597970272,-0.464285148,-2.640868448,-0.117812235,-3.190206794,0.25369303
226,1,1,M,1,9.844444444,8,20,7,35,Experimental,9.1,3.5,1,1,-4.492030663,0.42359942,0.039958,-0.022852395,-1.0011568,-0.22138715,-1.346681,0.58333331,0.84523809,9.844444444,-1.25344702,-0.245072768,-1.892249393,0.061140449,-3.257696097,0.638011778,0.060053162,-0.162143845,-1.280354476,0.886908255,-0.6787622,-0.216109538,-0.019595578,0.083509262,0.992519672,0.360386969,0.386032133,-3.190206794,1.277525616
226,2,1,M,1,10.34722222,8,20,7,35,Experimental,10.04,3.5,1,1,-4.492030663,0.49684092,-0.14212132,0.51744187,-0.043009877,-0.32322037,-0.93650651,0.85119045,0.95833331,10.34722222,-1.661851979,-0.245072768,-1.285929679,-0.3501086,-2.628093643,0.638011778,0.858487248,0.627957601,0.81629148,0.886908255,-0.6787622,-0.907197542,0.886440652,0.814997503,-0.888241165,0.360386969,1.796796362,-0.931157653,1.277525616
228,0,1,M,1,11.38888889,7,17,1,5.555555556,Experimental,11.04,3.25,1,1,-23.83099733,0.29915401,-0.42888555,0.31797338,-0.48967934,-0.32322037,-1.346681,0.77976191,0.95833331,11.38888889,-0.994023697,-0.245072768,-1.076032609,-0.810871573,-3.406248354,0.229047612,-0.099633655,0.410428892,0.109398499,0.886908255,-3.226628192,0.120682823,0.243920215,0.348286459,-0.188905181,-2.640868448,-1.730114211,-2.531317461,0.25369303
228,1,1,M,1,11.71111111,7,17,1,5.555555556,Experimental,11.08,3.25,1,1,-23.83099733,0.44071904,-0.12903211,1.6776086,0.35349846,-0.32322037,-1.346681,0.77976191,0.39285713,11.71111111,-1.935947832,-0.454345971,-0.834147486,0.338704838,-3.119899921,0.229047612,1.497234517,1.08119962,0.380013388,0.886908255,-1.528050864,0.542571552,0.542479839,1.15629468,-0.599137985,-1.140240739,-1.629345337,-0.460522415,1.277525616
228,2,1,M,1,12.19722222,7,17,1,5.555555556,Experimental,12.02,3.25,1,1,-23.83099733,0.021312771,-0.84731609,1.0467243,0.10586758,-0.22138715,-0.78486562,0.5,0.95833331,12.19722222,-3.312167788,-0.826115915,-1.331968843,-0.370884399,-3.257696097,0.229047612,0.060053162,0.766514789,-0.90998911,0.039609495,-0.6787622,-0.361728579,0.731528989,-0.479212826,0.864727625,-1.140240739,-1.629345337,-2.531317461,0.25369303
233,0,1,F,2,10.95555556,7,29,1,3.333333333,Control,10.11,3.75,1,2,-5.122455289,-0.081225961,0.10779884,1.2407762,-1.3199481,-0.32322037,-0.56533378,0.80952382,0.59523809,10.95555556,-1.098563954,-0.245072768,-1.201487719,-1.194223097,-1.426780424,1.046975943,-0.738380924,0.086960035,-0.056662837,0.886908255,-0.6787622,-0.729574379,0.406651054,0.512783349,-0.104733309,0.360386969,0.58756988,-2.437190414,0.25369303
233,1,1,F,2,11.30833333,7,29,1,3.333333333,Control,11.03,3.75,0,2,-5.122455289,-0.40867114,0.38984302,0.81889689,0.35775253,-0.86118209,-0.93650651,0.91666669,0.92261904,11.30833333,-1.670685399,0.221716,-1.361466177,-1.170443856,-3.119899921,1.046975943,-0.099633655,0.275865675,-0.393093246,0.039609495,-0.6787622,-0.440392481,0.409093626,0.194106919,0.256318174,-1.140240739,-1.024732096,-0.837030605,-0.770139556
233,2,1,F,2,11.775,7,29,1,3.333333333,Control,11.09,3.75,1,2,-5.122455289,0.026833994,-0.28074664,-0.26423851,0.04069123,-0.86118209,-0.56533378,0.77380955,0.85119045,11.775,-1.723376233,-0.300633553,-1.066627864,-0.946257326,-3.119899921,1.046975943,-0.259320472,0.488860817,-0.357501181,0.039609495,-0.6787622,-0.717167219,0.695221295,-0.014495401,0.28893661,-1.140240739,-0.923963223,-3.190206794,1.277525616
237,0,1,M,2,10.28333333,4,18,8,42.10526316,Control,10.03,3.5,0,2,-9.38820646,0.66245008,-0.9212029,1.8594141,0.28808707,0.66546535,-0.93650651,0.91666669,0.79761904,10.28333333,-1.444709485,-0.425547808,0.720723948,-0.327282721,-1.030747267,0.638011778,1.018174065,1.059864845,2.09722685,-1.654988026,1.019815128,0.119201482,0.720344778,2.390973891,-2.368898072,-1.140240739,-1.528576464,-2.531317461,0.25369303
237,1,1,M,2,10.60277778,4,18,8,42.10526316,Control,10.07,3.5,0,2,-9.38820646,0.4226754,-0.3202841,0.4024854,0.1547237,-0.32322037,-0.78486562,0.76190472,0.95833331,10.60277778,-1.343350325,0.221716,-0.984437112,-0.228209365,-1.030747267,0.638011778,1.497234517,1.071535219,-0.716695902,0.886908255,-1.528050864,0.846433577,0.384967845,0.167473611,0.534226563,-1.140240739,0.990645374,-3.284333842,1.277525616
237,2,1,M,2,11.13611111,4,18,8,42.10526316,Control,11.01,3.5,1,2,-9.38820646,0.51928097,-0.28233588,1.4956993,-0.33050132,-0.86118209,-0.93650651,0.91666669,0.91666669,11.13611111,-1.583525056,0.221716,-0.322003786,-0.366608965,-3.119899921,0.638011778,0.698800431,0.896447301,-0.379517054,0.886908255,-0.6787622,0.326910401,0.502999683,0.094848163,0.274514305,0.360386969,-0.117812235,-3.190206794,0.25369303
238,0,1,M,2,10.28333333,4,21,10,45.45454545,Control,10.03,3.5,1,2,-2.403695033,0.96801126,0.42246631,0.8894245,-0.14691956,-0.32322037,-0.93650651,0.95833331,0.95833331,10.28333333,-3.57794105,-1.183128492,0.91424283,-0.686361292,-3.807212014,0.638011778,-0.578694107,0.827662921,-1.261750156,-1.654988026,1.019815128,-2.074597385,1.581488852,-0.681254802,1.203902221,-1.140240739,-0.823194349,-0.931157653,0.25369303
238,1,1,M,2,10.60277778,4,21,10,45.45454545,Control,10.07,3.5,0,2,-2.403695033,0.026567467,0.32731017,0.68626654,0.7058934,-0.48081911,-0.40465653,0.77976191,0.57142854,10.60277778,-1.096478347,-0.491293245,0.595412669,-0.56201988,-3.406248354,0.638011778,0.698800431,0.554018152,0.948674037,-1.654988026,0.170526464,-0.702851249,0.736221188,1.148597132,-1.091157855,-2.640868448,-0.319349982,-0.931157653,1.277525616
238,2,1,M,2,11.13611111,4,21,10,45.45454545,Control,11.01,3.5,0,2,-2.403695033,0.94795632,0.48987812,-0.81775606,-0.043009877,-0.48081911,-1.346681,0.65476191,0.41666666,11.13611111,-1.372031884,-0.245072768,0.508852572,0.849973845,-3.257696097,0.638011778,0.698800431,1.020532885,-1.280629016,-1.654988026,1.019815128,0.549348228,0.489334276,-0.72465073,1.231618797,-1.140240739,-0.117812235,-0.460522415,1.277525616
